Latitude,Longitude,Zipcode,id,listing_url,name,picture_url,host_id,host_url,host_name,host_since,host_location,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,code-chicago,room_type,accommodates,bathrooms_text,bedrooms,beds,price,revenue_potential_annual,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,Average Annual Max Temp (F),Average Annual Min Temp (F),Average Annual Precipitation (inches),Average Annual Wind Speed (mph),Average Annual UV Index (0-10),Average Annual Visibility (miles),Average Annual Cloud Cover (%),Average Annual Humidity (%),Average Annual Solar Radiation (W/m^2),median_ppsf
41.91641,-87.63798,60614,6.68773E+17,https://www.airbnb.com/rooms/668773214049019565,Historical 5 Br villa/patio/garage/fireplace/grill,https://a0.muscache.com/pictures/miso/Hosting-668773214049019565/original/d91e3f95-e924-4753-803d-99b25d37818b.jpeg,243035563,https://www.airbnb.com/users/show/243035563,Studebecker,13-02-2019,"Skokie, IL",100%,f,https://a0.muscache.com/im/pictures/user/199c9139-24f9-4a47-8604-a0d99d8f6ef4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/199c9139-24f9-4a47-8604-a0d99d8f6ef4.jpg?aki_policy=profile_x_medium,Near South Side,40,t,t,Lincoln Park,Entire home,3,Entire home/apt,12,2.5 baths,5,6,738.00,250182,t,28,55,75,339,9,9,0,4.56,4.11,4.44,4.67,4.89,5,4.11,60.16958904,44.94356164,0.080936986,15.69561644,4.594520548,9.321643836,64.29232877,62.75232877,136.1380822,385.4166667
41.78051921,-87.71074609,60629,6.68933E+17,https://www.airbnb.com/rooms/668932652455639020,Cozy 2 bdrm w/ patio mins from Midway Airport,https://a0.muscache.com/pictures/1df334e4-122a-469b-b5de-0beb78bf843e.jpg,407186551,https://www.airbnb.com/users/show/407186551,Johanna,14-06-2021,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/99080f5d-3cea-4d57-9e54-a8e26bb59a3b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/99080f5d-3cea-4d57-9e54-a8e26bb59a3b.jpg?aki_policy=profile_x_medium,Chicago Lawn,1,t,f,Chicago Lawn,Entire rental unit,1,Entire home/apt,5,1 bath,2,2,129.00,43473,t,22,50,75,337,25,25,4,4.76,4.76,4.76,4.88,4.92,4.72,4.56,61.12958904,45.95013699,0.081679452,17.11424658,5.649315068,9.318630137,68.31178082,61.01780822,237.0531507,179.973822
41.89071847,-87.6717196,60622,6.68958E+17,https://www.airbnb.com/rooms/668958388730805856,Charming & Comfy Gem ~ 10Mins to Downtown ~Patio!,https://a0.muscache.com/pictures/miso/Hosting-668958388730805856/original/e4003551-e7ce-43ec-9efc-2d52dc6a7b31.jpeg,40996938,https://www.airbnb.com/users/show/40996938,Kunal,09-08-2015,"Chicago, IL",93%,f,https://a0.muscache.com/im/users/40996938/profile_pic/1439169009/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/40996938/profile_pic/1439169009/original.jpg?aki_policy=profile_x_medium,West Town,1,t,t,West Town,Entire guest suite,1,Entire home/apt,10,2 baths,4,5,296.00,80216,t,21,36,46,271,2,2,1,5,5,5,5,5,5,5,60.33479452,45.14575342,0.081216438,15.91424658,4.594520548,9.324383562,65.26958904,62.40246575,136.2465753,338.4615385
41.78712,-87.61732,60637,6.69218E+17,https://www.airbnb.com/rooms/669218375289627664,"Rare Lovely Quiet, Safe 6-Bedroom in a Condo Suite",https://a0.muscache.com/pictures/miso/Hosting-43365419/original/0c427134-f942-4b10-93a9-bed0c672701f.jpeg,277460072,https://www.airbnb.com/users/show/277460072,Ars̬ne,19-07-2019,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/a4ca05d3-cbde-4afe-bd58-d1c9a88bc1a0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a4ca05d3-cbde-4afe-bd58-d1c9a88bc1a0.jpg?aki_policy=profile_x_medium,Washington Park,9,t,t,Washington Park,Entire condo,2,Entire home/apt,16,4 baths,6,9,526.00,141494,t,4,13,14,269,0,0,0,,,,,,,,60.55041096,45.2139726,0.078742466,16.2490411,5.830136986,9.3,65.31260274,62.92684932,253.8046575,165.8634538
41.81354,-87.60016,60653,6.69223E+17,https://www.airbnb.com/rooms/669222996858014350,"The Penthouse, Lux stay near Downtown, UofC & Lake",https://a0.muscache.com/pictures/miso/Hosting-669222996858014350/original/9ecaf173-9603-42d1-a8b4-09c36b108ea4.jpeg,53858036,https://www.airbnb.com/users/show/53858036,Zainab,08-01-2016,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/33a33082-2eaa-4ca8-961c-734a65e46eed.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/33a33082-2eaa-4ca8-961c-734a65e46eed.jpg?aki_policy=profile_x_medium,Kenwood,1,t,t,Kenwood,Entire rental unit,1,Entire home/apt,4,1.5 baths,2,4,211.00,71951,t,28,52,77,341,13,13,1,5,5,5,4.92,5,4.85,4.92,60.59287671,45.30493151,0.080271233,16.33068493,5.668493151,9.300547945,66.11863014,62.59342466,238.1413699,180
41.89362,-87.6156,60611,6.69242E+17,https://www.airbnb.com/rooms/669241522035452347,"3B/3BA Luxury Sky Loft | Panoramic Views, Indoor P",https://a0.muscache.com/pictures/prohost-api/Hosting-669241522035452347/original/03782682-f5b1-49d0-8317-67ec2bc4fd64.jpeg,67751745,https://www.airbnb.com/users/show/67751745,Brett,18-04-2016,"Chicago, IL",93%,f,https://a0.muscache.com/im/pictures/user/b9238d25-20de-4a3a-a0c3-4083dbaec72a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b9238d25-20de-4a3a-a0c3-4083dbaec72a.jpg?aki_policy=profile_x_medium,River North,13,t,t,Near North Side,Entire rental unit,1,Entire home/apt,8,3 baths,3,3,411.00,72747,t,28,58,88,177,2,2,0,4,4.5,5,5,5,5,4.5,60.30164384,45.10109589,0.081134247,15.8430137,4.594520548,9.324109589,64.74986301,62.47671233,136.1380822,358.3241455
41.937821,-87.6508314,60618,6.69271E+17,https://www.airbnb.com/rooms/669271474408327166,"Lakeview 2BR w/ W/D & BBQ, nr Belmont L",https://a0.muscache.com/pictures/prohost-api/Hosting-669271474408327166/original/e9516756-0a18-497a-88f7-4fd6b3da903b.jpeg,107434423,https://www.airbnb.com/users/show/107434423,Blueground,16-12-2016,"New York, NY",97%,f,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_x_medium,Cambridge,4807,t,t,Lake View,Entire rental unit,1,Entire home/apt,4,1 bath,2,2,159.00,58035,t,30,60,90,365,0,0,0,,,,,,,,59.92657534,44.62273973,0.080460274,15.54027397,4.594520548,9.32109589,63.60219178,63.3,136.7410959,299.806701
41.85761,-87.68161,60608,6.69578E+17,https://www.airbnb.com/rooms/669577510168739004,The Safe House,https://a0.muscache.com/pictures/miso/Hosting-669577510168739004/original/ff105918-fa36-4288-988e-da2193c483c4.jpeg,469122810,https://www.airbnb.com/users/show/469122810,Aubrey,12-07-2022,,100%,t,https://a0.muscache.com/im/pictures/user/b91582d6-47bc-4c20-9f14-4f0647151183.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b91582d6-47bc-4c20-9f14-4f0647151183.jpg?aki_policy=profile_x_medium,Lower West Side,1,t,t,Lower West Side,Entire rental unit,1,Entire home/apt,5,1 bath,2,3,100.00,19800,t,2,12,23,198,5,5,1,5,5,5,5,5,5,5,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,275.0718855
41.96393,-87.68171,60625,6.6961E+17,https://www.airbnb.com/rooms/669609685319714177,Comfy Lincoln Square guest suite,https://a0.muscache.com/pictures/miso/Hosting-669609685319714177/original/9b45cd6e-695f-432b-ba80-0aae633f4a75.jpeg,121899187,https://www.airbnb.com/users/show/121899187,Mark,21-03-2017,,60%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Lincoln Square,1,f,t,Lincoln Square,Entire vacation home,2,Entire home/apt,2,1 bath,1,1,175.00,53200,t,25,43,66,304,1,1,0,5,5,5,5,5,5,5,59.79068493,44.41561644,0.079945205,15.4309589,4.594520548,9.323013699,62.40383562,63.64164384,136.4454795,233.3333333
41.85436,-87.62487,60616,6.69784E+17,https://www.airbnb.com/rooms/669783943010412759,McCormick Pl 420 friendly 3b/2b/Parking/sleeps 8,https://a0.muscache.com/pictures/miso/Hosting-669783943010412759/original/0adfefe6-54fa-416f-91aa-fa0c888ab3a9.jpeg,243035563,https://www.airbnb.com/users/show/243035563,Studebecker,13-02-2019,"Skokie, IL",100%,f,https://a0.muscache.com/im/pictures/user/199c9139-24f9-4a47-8604-a0d99d8f6ef4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/199c9139-24f9-4a47-8604-a0d99d8f6ef4.jpg?aki_policy=profile_x_medium,Near South Side,40,t,t,Near South Side,Entire rental unit,1,Entire home/apt,8,2 baths,3,4,305.00,100040,t,16,36,56,328,25,25,1,4.84,4.8,4.8,4.84,4.96,4.68,4.68,60.58767123,45.33479452,0.080638356,16.34109589,5.44109589,9.305205479,66.5830137,62.46520548,225.9536986,286.2702665
41.96671,-87.72085,60625,6.69851E+17,https://www.airbnb.com/rooms/669850901654310442,Modern 2 bedroom with one free parking spot,https://a0.muscache.com/pictures/miso/Hosting-669850901654310442/original/3e615da9-3c05-4123-86c2-29e1e86b798d.jpeg,71708336,https://www.airbnb.com/users/show/71708336,Jasmine,12-05-2016,"Chicago, IL",94%,t,https://a0.muscache.com/im/pictures/user/ecd1cf7f-0094-406e-b476-57ae00f45915.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ecd1cf7f-0094-406e-b476-57ae00f45915.jpg?aki_policy=profile_x_medium,Albany Park,2,t,t,Albany Park,Entire rental unit,1,Entire home/apt,4,1 bath,2,3,157.00,14130,t,30,60,90,90,3,3,0,5,5,5,5,5,5,4.33,59.79068493,44.41561644,0.079945205,15.4309589,4.594520548,9.323013699,62.40383562,63.64164384,136.4454795,258.3333333
41.85393,-87.66001,60608,6.70074E+17,https://www.airbnb.com/rooms/670073803758542571,"Walk to IMD, Eats, Bars | EZ Access + WD | Zencity",https://a0.muscache.com/pictures/prohost-api/Hosting-670073803758542571/original/610ac7c1-2f48-4988-9228-8bb246c83ad4.jpeg,47172572,https://www.airbnb.com/users/show/47172572,Zencity,22-10-2015,"Chicago, IL",96%,f,https://a0.muscache.com/im/pictures/user/79d55c4c-ae52-4e0b-9648-fedcb8ccefa8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/79d55c4c-ae52-4e0b-9648-fedcb8ccefa8.jpg?aki_policy=profile_x_medium,Bucktown,63,t,t,Lower West Side,Entire rental unit,1,Entire home/apt,7,2 baths,3,3,133.00,45353,t,22,42,66,341,15,15,1,4.13,4.13,4,4.27,4.47,4.33,4,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,275.0718855
41.78546,-87.61701,60637,6.70115E+17,https://www.airbnb.com/rooms/670115080994972920,The Cozy Nest: King Bed in Quiet and Safe Condo,https://a0.muscache.com/pictures/miso/Hosting-670115080994972920/original/6bae3715-458b-48b8-bb7d-2e89c5fcdac4.jpeg,277460072,https://www.airbnb.com/users/show/277460072,Ars̬ne,19-07-2019,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/a4ca05d3-cbde-4afe-bd58-d1c9a88bc1a0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a4ca05d3-cbde-4afe-bd58-d1c9a88bc1a0.jpg?aki_policy=profile_x_medium,Washington Park,9,t,t,Washington Park,Entire condo,2,Entire home/apt,8,2 baths,3,4,144.00,42624,t,4,13,26,296,9,9,0,4.44,4.56,4.22,4.22,4.67,3.89,4.44,60.55041096,45.2139726,0.078742466,16.2490411,5.830136986,9.3,65.31260274,62.92684932,253.8046575,165.8634538
41.94267187,-87.77714665,60634,6.70129E+17,https://www.airbnb.com/rooms/670128541277141448,Private upstairs room in safe family home,https://a0.muscache.com/pictures/miso/Hosting-670128541277141448/original/0d06af74-0bd2-4741-973a-9c3789cc5471.jpeg,35584185,https://www.airbnb.com/users/show/35584185,Nahil,11-06-2015,"Chicago, IL",90%,f,https://a0.muscache.com/im/pictures/user/e5090647-9835-4829-b72e-f0475ba8d1b2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e5090647-9835-4829-b72e-f0475ba8d1b2.jpg?aki_policy=profile_x_medium,Portage Park,1,t,t,Dunning,Private room in home,3,Private room,1,1.5 shared baths,1,1,38.00,3192,t,24,54,84,84,4,4,0,5,5,4.75,5,5,5,5,59.65342466,44.18383562,0.07960274,15.83342466,5.539726027,9.315068493,64.92821918,64.03506849,246.1380822,234.3213058
41.93553126,-87.71629009,60618,6.70167E+17,https://www.airbnb.com/rooms/670167469916019170,Cozy 2 BDR/2 BTH Avondale Condo,https://a0.muscache.com/pictures/miso/Hosting-670167469916019170/original/2f0fa8a5-48c0-45c0-a2d8-bd3916562b98.jpeg,394567485,https://www.airbnb.com/users/show/394567485,Jeremy,28-03-2021,,100%,f,https://a0.muscache.com/im/pictures/user/3276b506-fce6-41e5-847a-ca81428870fa.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3276b506-fce6-41e5-847a-ca81428870fa.jpg?aki_policy=profile_x_medium,Avondale,1,t,t,Avondale,Entire condo,2,Entire home/apt,6,2 baths,2,2,99.00,32274,t,6,33,52,326,0,0,0,,,,,,,,59.92657534,44.62273973,0.080460274,15.54027397,4.594520548,9.32109589,63.60219178,63.3,136.7410959,273.5416667
41.71981,-87.6602,60643,6.70219E+17,https://www.airbnb.com/rooms/670218806951999111,"Cheerful 4 bedroom, 3 bathroom spacious home",https://a0.muscache.com/pictures/miso/Hosting-670218806951999111/original/b858a1f3-7ade-4d99-8ca4-175c569a0d5e.jpeg,193776367,https://www.airbnb.com/users/show/193776367,Joyce,05-06-2018,"Richton Park, IL",100%,f,https://a0.muscache.com/im/pictures/user/dd841cd2-c8bf-4ed4-a401-f4690d8a0521.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dd841cd2-c8bf-4ed4-a401-f4690d8a0521.jpg?aki_policy=profile_x_medium,Washington Heights,2,t,t,Washington Heights,Entire home,3,Entire home/apt,8,3 baths,4,6,188.00,67492,t,30,54,84,359,0,0,0,,,,,,,,60.37424658,44.82,0.077150685,16.00219178,5.82739726,9.277808219,62.38931507,64.22986301,253.7621918,58.63706612
41.96665,-87.68173,60625,6.70419E+17,https://www.airbnb.com/rooms/670418668660434329,"Roomy 2BR Apt close to Shops, Dining & Transpo",https://a0.muscache.com/pictures/miso/Hosting-670418668660434329/original/79d47179-bee6-4b16-a2aa-3fdfd2ab011f.jpeg,458968716,https://www.airbnb.com/users/show/458968716,Luanne,13-05-2022,"Chicago, IL",92%,f,https://a0.muscache.com/im/pictures/user/066f8f37-200b-4951-8345-149dfde93d1c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/066f8f37-200b-4951-8345-149dfde93d1c.jpg?aki_policy=profile_x_medium,Lincoln Square,10,t,t,Lincoln Square,Entire rental unit,1,Entire home/apt,4,1 bath,2,2,77.00,12551,t,15,45,73,163,26,26,4,4.81,4.85,4.81,4.73,4.88,4.96,4.65,59.79068493,44.41561644,0.079945205,15.4309589,4.594520548,9.323013699,62.40383562,63.64164384,136.4454795,258.3333333
41.7892,-87.66321,60636,6.70474E+17,https://www.airbnb.com/rooms/670473869827828379,Full size bed in private bedroom with closet.,https://a0.muscache.com/pictures/miso/Hosting-670473869827828379/original/11b6c727-0661-4d1e-b52b-0929949d3b0c.jpeg,116130012,https://www.airbnb.com/users/show/116130012,Alexis,12-02-2017,"Chicago, IL",75%,t,https://a0.muscache.com/im/pictures/user/a015448f-5576-4be2-8efa-aa2aed16178e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a015448f-5576-4be2-8efa-aa2aed16178e.jpg?aki_policy=profile_x_medium,West Englewood,3,t,t,West Englewood,Private room in home,3,Private room,1,1.5 shared baths,1,1,28.00,9884,t,18,48,78,353,0,0,0,,,,,,,,60.93205479,45.71315068,0.080923288,16.82356164,5.643835616,9.313150685,67.43287671,61.60876712,240.7824658,99.38313914
41.8860812,-87.6342223,60606,6.70695E+17,https://www.airbnb.com/rooms/670695401930795029,"Loop 1BR w/ Gym, Pool & Lounge, 1 block from L",https://a0.muscache.com/pictures/prohost-api/Hosting-670695401930795029/original/5d2a9bf5-a09c-432e-a6d8-7a9e2890d976.jpeg,107434423,https://www.airbnb.com/users/show/107434423,Blueground,16-12-2016,"New York, NY",97%,f,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_x_medium,Cambridge,4807,t,t,Loop,Entire rental unit,1,Entire home/apt,2,1 bath,1,1,161.00,56350,t,15,45,75,350,1,1,0,5,5,5,5,5,5,5,60.46082192,45.28328767,0.081315068,16.06684932,4.594520548,9.324109589,65.63205479,62.15013699,136.2465753,295.1849267
41.93277,-87.66185,60657,6.709E+17,https://www.airbnb.com/rooms/670900286282546556,Cozy Artist Coach House,https://a0.muscache.com/pictures/miso/Hosting-670900286282546556/original/a58c4149-ce1a-4bf4-a6b6-5407409a9b40.png,469454340,https://www.airbnb.com/users/show/469454340,Project,14-07-2022,,100%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Lake View,1,f,t,Lake View,Entire home,3,Entire home/apt,2,1.5 baths,1,1,220.00,58300,t,30,60,85,265,5,5,0,5,5,4.8,5,5,5,4.6,60.04273973,44.77917808,0.080605479,15.56986301,4.594520548,9.323561644,63.56767123,63.03835616,136.1432877,314.5891977
41.93831,-87.72586,60618,6.70948E+17,https://www.airbnb.com/rooms/670947636302938804,Retro 2 bedroom bungalow in Chicago,https://a0.muscache.com/pictures/miso/Hosting-670947636302938804/original/8f7881cd-ee70-4167-8667-2a7b13dc2d31.jpeg,305785276,https://www.airbnb.com/users/show/305785276,Adam,31-10-2019,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/5ff96c17-064c-4b35-a4d1-c5ec0e443cd2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5ff96c17-064c-4b35-a4d1-c5ec0e443cd2.jpg?aki_policy=profile_x_medium,Avondale,1,t,t,Avondale,Entire guest suite,1,Entire home/apt,4,1 bath,2,3,136.00,4896,t,7,7,22,36,15,15,0,4.93,4.8,4.87,4.93,5,4.87,4.73,59.92657534,44.62273973,0.080460274,15.54027397,4.594520548,9.32109589,63.60219178,63.3,136.7410959,299.806701
41.73268,-87.58369,60617,6.7096E+17,https://www.airbnb.com/rooms/670960177752658643,Cozy Suite 201,https://a0.muscache.com/pictures/d3a5a9ab-cb1d-4404-8436-d33fa8aa3e2e.jpg,265059752,https://www.airbnb.com/users/show/265059752,J And F Apartments,29-05-2019,,89%,f,https://a0.muscache.com/im/pictures/user/eecc30e3-7369-4b97-be84-bc62960b3fc5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eecc30e3-7369-4b97-be84-bc62960b3fc5.jpg?aki_policy=profile_x_medium,Calumet Heights,5,t,t,Calumet Heights,Entire rental unit,1,Entire home/apt,2,1 bath,1,1,85.00,30770,t,27,57,87,362,4,4,0,4.25,5,5,5,4.5,4,4.25,59.92136986,44.11671233,0.073928767,15.50794521,5.82739726,9.257808219,59.52410959,66.05452055,257.2561644,112.6500462
41.87013398,-87.66136668,60608,6.71015E+17,https://www.airbnb.com/rooms/671015054572757157,Private hot tub - King bed suite - Free parking,https://a0.muscache.com/pictures/miso/Hosting-671015054572757157/original/55e9b6c5-1607-40b7-abbe-f43b87aa5717.jpeg,420230628,https://www.airbnb.com/users/show/420230628,Cody,26-08-2021,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/a5a95cea-4557-4130-9c67-d3c612871c47.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a5a95cea-4557-4130-9c67-d3c612871c47.jpg?aki_policy=profile_x_medium,Little Italy,1,t,f,Near West Side,Entire condo,2,Entire home/apt,4,1 bath,,2,162.00,18630,t,2,19,36,115,48,48,5,4.96,4.96,4.79,4.9,4.94,4.98,4.92,60.75835616,45.59534247,0.081679452,16.51424658,5.438356164,9.32,66.97917808,61.6,225.8282192,298.8235294
41.7920874,-87.6326753,60621,6.71146E+17,https://www.airbnb.com/rooms/671146129821287947,Lovely 3bedroom  garden apartment w fire pit,https://a0.muscache.com/pictures/miso/Hosting-671146129821287947/original/7a61fb19-5dba-4bad-8f5d-b9371cf8f01c.jpeg,466722071,https://www.airbnb.com/users/show/466722071,Edward,29-06-2022,,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Englewood,1,f,t,Englewood,Entire rental unit,1,Entire home/apt,6,1 bath,3,3,212.00,74412,t,20,50,76,351,6,6,1,4.83,5,4.67,5,5,4.17,4.83,60.76986301,45.50328767,0.079846575,16.57671233,5.643835616,9.308767123,66.55424658,62.15534247,240.7824658,72.11538462
41.87989,-87.62627,60603,6.71365E+17,https://www.airbnb.com/rooms/671364559802877118,Amazing One Bedroom Downtown Chicago Skyrise Views,https://a0.muscache.com/pictures/prohost-api/Hosting-671364559802877118/original/6a8d945c-c298-418f-8629-975f3eafb889.jpeg,406915877,https://www.airbnb.com/users/show/406915877,Harrington,13-06-2021,"Toronto, Canada",42%,f,https://a0.muscache.com/im/pictures/user/813a8ef9-8ea9-47f2-89c4-3d0158e83660.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/813a8ef9-8ea9-47f2-89c4-3d0158e83660.jpg?aki_policy=profile_x_medium,Central Austin,73,t,t,Loop,Entire rental unit,1,Entire home/apt,1,0 baths,1,,98.00,35770,t,30,60,90,365,0,0,0,,,,,,,,60.46383562,45.28547945,0.081309589,16.07150685,4.594520548,9.324383562,65.60273973,62.13917808,136.2465753,441.6466442
41.89084,-87.71884,60651,6.71454E+17,https://www.airbnb.com/rooms/671454153913696950,Pampas Room,https://a0.muscache.com/pictures/miso/Hosting-671454153913696950/original/cd21d191-600b-46a6-b233-338969b553bd.jpeg,258297883,https://www.airbnb.com/users/show/258297883,Abilkhair,27-04-2019,"Chicago, IL",98%,f,https://a0.muscache.com/im/pictures/user/054f8a92-3acb-4112-a361-8d36b1044b82.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/054f8a92-3acb-4112-a361-8d36b1044b82.jpg?aki_policy=profile_x_medium,Humboldt Park,4,t,t,Humboldt Park,Private room in home,3,Private room,3,2 shared baths,1,1,64.00,23232,t,28,58,88,363,6,6,0,4.33,4.5,5,5,5,4,3.83,60.2139726,45.00986301,0.080852055,15.84109589,5.539726027,9.321917808,65.58410959,62.64876712,245.2545205,168.0664532
41.88566,-87.62969,60601,6.71643E+17,https://www.airbnb.com/rooms/671643238802933996,Private King Bedroom in Heart of Downtown Chicago,https://a0.muscache.com/pictures/miso/Hosting-671643238802933996/original/88e60dc3-5b35-4627-80de-4c0df808ae87.jpeg,431019163,https://www.airbnb.com/users/show/431019163,Paul,08-11-2021,"Chicago, IL",98%,t,https://a0.muscache.com/im/pictures/user/60e56c62-3d99-4117-a055-1b36f62a2ebc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/60e56c62-3d99-4117-a055-1b36f62a2ebc.jpg?aki_policy=profile_x_medium,Chicago Loop,17,t,t,Loop,Room in boutique hotel,2,Private room,2,1 private bath,1,1,192.00,11904,t,22,52,62,62,26,26,4,4.73,4.85,4.81,4.85,4.88,5,4.65,60.42273973,45.23945205,0.081241096,16.00356164,4.594520548,9.324109589,65.34219178,62.23287671,135.6832877,442.8571429
41.87747,-87.68525,60612,6.71717E+17,https://www.airbnb.com/rooms/671716839719187961,1E7ij1 Garden Level Bedroom near Chicago,https://a0.muscache.com/pictures/miso/Hosting-671716839719187961/original/5888ac8d-3891-454f-af63-ccde382cb459.jpeg,22094147,https://www.airbnb.com/users/show/22094147,Emma And Jim,03-10-2014,,94%,f,https://a0.muscache.com/im/pictures/user/bec13d31-0d87-4985-92c9-a6e199a8f2de.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bec13d31-0d87-4985-92c9-a6e199a8f2de.jpg?aki_policy=profile_x_medium,Garfield Park,161,t,t,Near West Side,Private room in home,3,Private room,3,2 shared baths,1,2,52.00,18668,t,29,59,89,359,1,1,0,2,2,3,5,5,4,2,60.52246575,45.3509589,0.0814,16.16520548,5.090410959,9.324383562,66.15260274,62.0460274,205.5545205,138.8888889
41.88001,-87.69531,60612,6.71724E+17,https://www.airbnb.com/rooms/671724160695602188,8L1 Cozy Private Full +Twin Bedroom  near Chicago,https://a0.muscache.com/pictures/miso/Hosting-671724160695602188/original/ac3d41e3-993f-49b9-bb04-495c8dee192c.jpeg,22094147,https://www.airbnb.com/users/show/22094147,Emma And Jim,03-10-2014,,94%,f,https://a0.muscache.com/im/pictures/user/bec13d31-0d87-4985-92c9-a6e199a8f2de.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bec13d31-0d87-4985-92c9-a6e199a8f2de.jpg?aki_policy=profile_x_medium,Garfield Park,161,t,t,East Garfield Park,Private room in home,3,Private room,3,1 shared bath,1,2,43.00,15523,t,26,56,86,361,10,10,0,4.4,4.4,4.7,4.9,4.8,4.6,4.7,60.52246575,45.3509589,0.0814,16.16520548,5.090410959,9.324383562,66.15260274,62.0460274,205.5545205,138.8888889
41.93138,-87.66335,60613,6.71784E+17,https://www.airbnb.com/rooms/671784100812330299,Euro-feels | Petite and Central | great getaway,https://a0.muscache.com/pictures/6bd3ba60-a976-4f84-b9d7-04a1fd2de703.jpg,316480624,https://www.airbnb.com/users/show/316480624,George,11-12-2019,,99%,f,https://a0.muscache.com/im/pictures/user/893ceb0c-9b6e-4e92-83c4-f66ea863cfb0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/893ceb0c-9b6e-4e92-83c4-f66ea863cfb0.jpg?aki_policy=profile_x_medium,Magnolia Glen,17,t,t,Lincoln Park,Entire rental unit,1,Entire home/apt,2,1 bath,1,1,78.00,25584,t,22,48,70,328,9,9,2,4.67,4.78,4.33,4.89,4.89,5,4.67,59.96136986,44.66712329,0.080493151,15.48849315,4.594520548,9.323561644,63.04931507,63.21945205,136.0723288,276.1128527
